SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.2,29.55,27,2,8,39
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.6,24.75,27,2,8,27
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,8.65,3,2,7,23
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.3,11.75,7,2,6,58
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-01-2023,22300275,BOS,PHI,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.2,10.65,6,2,6,20
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.4,24.65,27,2,5,43
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-01-2023,22300275,BOS,PHI,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.2,5.35,1,2,4,50
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,6.0,14.75,11,2,4,7
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.8,6.75,1,2,3,59
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.5,4.35,23,2,3,33
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.1,27.35,26,2,3,6
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.7,7.55,23,2,2,30
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.7,14.95,9,2,1,59
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.5,7.75,2,2,1,11
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.2,9.05,4,2,0,48
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,5.85,1,2,0,46
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.2,27.55,27,2,0,11
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.5,5.85,2,3,11,45
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-01-2023,22300275,BOS,PHI,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,6.15,1,3,11,44
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.5,25.05,27,3,11,10
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2.8,10.05,5,3,10,8
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.2,8.15,3,3,9,16
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.5,28.95,27,3,8,41
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2.1,8.85,4,3,8,12
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.7,8.85,23,3,7,53
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.1,13.05,8,3,7,20
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-9.7,19.85,17,3,6,46
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.1,7.85,4,3,5,53
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-7.4,19.45,16,3,5,24
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,10.7,22.15,20,3,5,5
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.8,8.15,4,3,5,3
2024,2023-24,1610612738,Boston Celtics,1630625,Dalano Banton,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.9,12.45,24,3,4,25
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,6.0,22.65,18,3,3,35
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.3,31.05,27,3,3,31
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.8,6.05,1,3,2,40
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.6,29.95,27,3,2,6
2024,2023-24,1610612738,Boston Celtics,1630625,Dalano Banton,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.1,8.35,3,3,2,4
2024,2023-24,1610612738,Boston Celtics,1630625,Dalano Banton,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,6.0,15.65,12,3,0,28
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-4.7,14.75,10,4,11,31
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,5.85,1,4,11,2
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.9,24.65,25,4,10,42
2024,2023-24,1610612738,Boston Celtics,1629674,Neemias Queta,C,C,12-01-2023,22300275,BOS,PHI,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,5.65,0,4,10,3
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.3,26.65,27,4,9,4
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.2,32.15,29,4,8,9
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,8.85,23,4,6,56
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.2,7.65,3,4,6,12
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.7,31.05,27,4,4,36
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-01-2023,22300275,BOS,PHI,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,6.1,22.65,18,4,3,3
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-01-2023,22300275,BOS,PHI,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.7,21.55,16,4,2,29
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-01-2023,22300275,BOS,PHI,Made Shot,True,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.8,8.45,4,4,2,9
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-01-2023,22300275,BOS,PHI,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.7,5.15,1,4,0,18
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.3,6.75,4,1,11,33
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,6.6,16.35,12,1,10,47
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,13.65,24,1,10,20
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,6.05,2,1,10,0
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.8,12.65,23,1,9,37
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.5,5.85,4,1,8,59
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-15.6,8.15,15,1,8,41
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.6,29.35,25,1,8,23
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.2,26.65,25,1,8,3
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.6,28.85,26,1,7,19
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,5.75,0,1,6,53
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.8,30.45,30,1,5,26
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.5,31.15,27,1,5,3
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,4.0,21.55,16,1,4,36
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.8,6.75,4,1,4,10
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.6,5.35,2,1,3,46
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.6,30.55,28,1,3,19
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-22.8,15.85,25,1,2,50
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.9,6.35,1,1,2,23
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.9,29.05,26,1,1,45
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,8.0,20.05,16,1,1,11
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.4,5.95,4,1,0,20
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.1,27.75,27,2,11,3
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,8.65,23,2,10,24
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,5.85,0,2,9,13
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.3,28.85,25,2,8,47
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.8,5.15,2,2,8,22
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.2,29.85,26,2,7,52
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,2,7,51
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,12-12-2023,22300305,BOS,CLE,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,8.05,3,2,7,46
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.5,5.15,22,2,6,47
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.4,24.55,25,2,6,11
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.4,10.15,23,2,5,44
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,6.05,0,2,5,14
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.2,29.65,28,2,4,41
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,5.45,2,2,4,11
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.5,30.05,26,2,2,34
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.7,27.35,27,2,1,51
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.25,1,2,1,39
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,6.75,1,2,1,17
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,6.9,33.75,29,2,0,43
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.4,14.15,12,2,0,35
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.7,12.55,14,2,0,1
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.9,7.55,3,3,11,47
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.4,24.15,26,3,11,14
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Made Shot,True,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.3,11.85,7,3,10,36
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-6.5,8.85,7,3,9,38
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.0,9.45,5,3,9,33
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,8.45,23,3,9,7
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,9.05,3,3,7,4
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.0,31.35,27,3,6,38
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.6,6.25,2,3,6,7
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,6,6
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,6.15,0,3,6,5
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.4,26.85,27,3,5,35
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,12-12-2023,22300305,BOS,CLE,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.7,30.85,26,3,4,56
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,7.35,2,3,4,26
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,12-12-2023,22300305,BOS,CLE,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.4,22.35,25,3,3,59
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,12-12-2023,22300305,BOS,CLE,Made Shot,True,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.5,10.05,23,3,3,53
